"id", "lat", "lon", "betweenness"
7041,44.566666666667,38.016666666667,9.996232459760728e-07
5577,55.044192,-8.341,0.0
2822,8.619575,-70.220825,0.0
8130,19.374,96.121,0.0
2821,10.107139,-64.689161,4.049712790103963e-05
4200,8.951322,125.477972,0.0
4201,8.601261,123.334481,0.0
2824,10.042747,-69.358619,0.0
4203,13.157064,123.746247,0.0
4209,-16.438611,-39.080833,5.73794043526727e-06
8889,34.333,105.514,0.0
3968,15.669989,39.370103,0.0
6338,-40.9989,145.731,4.554031857456617e-07
2009,-43.489358,172.532225,0.0014363167953404005
2004,-20.640556,166.572778,0.0
6333,-25.4131,142.667,0.00023963005707583712
2006,-37.008056,174.791667,0.01566913509915098
2007,-38.739723,176.084444,0.0
3964,40.147275,44.395881,0.00014782474862366072
2001,-22.258278,166.472806,5.9202414146936024e-06
6334,-33.0589,137.514,0.0
3967,15.291853,38.910667,0.0005995403231725695
877,-21.159597,27.474525,0.0
879,-17.832875,25.1624,0.0
629,49.626575,6.211517,0.0002046076423875779
628,57.092789,9.849164,0.00011395655466052743
625,62.063628,-7.277219,0.0015517566172226398
3687,36.776194,-119.71814,1.4606207226212324e-06
6026,11.597669,122.751669,0.0
6024,12.502417,124.635778,0.0
6025,12.3694,123.629,0.0
6022,13.576439,124.205672,0.0
6023,12.072706,124.545092,0.0
6021,17.638311,121.730614,0.0
3681,39.103333,-84.418611,0.0005965781733268168
3898,-7.788181,110.431758,4.118745442047102e-05
7064,46.7975,-102.801944,0.0
55,63.75639,-68.555832,0.0060375712264082665
4064,37.090583,-113.593056,0.0
2131,35.689167,51.313416,0.006312613951330132
960,-11.768086,19.897672,0.0
4067,27.395444,-82.554389,4.648014455774943e-08
2134,27.218317,56.37785,0.00026325371588635624
4061,-50.280322,-72.053103,0.0
4062,-30.528056,151.617222,0.0
4063,39.122413,-108.526735,0.0
1824,19.436303,-99.072097,0.012963036791329506
3232,27.329922,97.426269,0.0
7288,16.536944,-88.361667,0.0
7285,17.683611,-88.045,0.0
7287,16.966667,-88.216667,0.0
7933,51.855833,11.418333,0.0
7932,32.10027,80.052778,0.0
3984,12.630672,53.905778,0.0
3050,24.75995,93.896697,1.8216127429826468e-07
3426,57.167333,-170.220444,0.0
3420,66.571492,-145.250417,0.0014660513166985527
3423,62.894369,-155.976525,0.0002988355704863032
5597,56.2961,12.8471,1.2174476105631923e-06
5595,59.4447,13.3374,2.652817374402637e-08
5593,63.1944,14.5003,0.0
5592,51.721881,19.398133,2.471246984194229e-07
5591,53.0968,17.9777,2.5862131762632023e-07
9045,39.111389,30.13,2.1010552132396323e-08
9044,37.45,38.9,2.1010552132396323e-08
5759,31.4671,-89.3371,0.0
5758,37.7401,-87.1668,4.053180507129532e-06
9043,39.983056,43.866389,2.1010552132396323e-08
5755,46.428,-105.886,0.0002981980060262593
5754,43.1695,-86.2382,0.0
3131,12.949986,77.668206,0.0027944818515386037
3130,10.823656,72.176042,0.0
3137,11.136839,75.9553,2.7505826258799433e-05
3136,10.155556,76.391389,0.000621292422623596
3135,11.030031,77.043383,1.3210843879401627e-06
5752,47.0493,-109.467,0.0
3609,32.446629,-93.8256,1.3015341854749305e-05
888,4.398475,18.518786,4.747037915121504e-07
3604,48.542983,-109.762342,0.0
887,-26.529022,31.307519,0.0
886,-4.816028,11.886597,3.5024210036750367e-06
881,-24.555225,25.918208,1.5086802143423037e-05
880,-19.972564,23.431086,5.216896494486413e-07
883,-4.2517,15.253031,7.650443812476167e-05
3602,21.975983,-159.338958,8.902937909193158e-07
1463,40.28611,21.840834,0.0
1462,40.913306,24.619223,2.0662831151037704e-05
1461,35.421358,26.910047,3.5046315672605223e-07
1460,39.601944,19.911667,0.00033506059989795074
2477,-24.392778,-65.097778,0.0
1465,39.917072,25.236308,2.2138974861999597e-07
1464,37.184903,26.800289,9.108063714913234e-08
1469,39.056667,26.598333,2.4657404960686666e-05
1468,37.435128,25.348103,4.028904820464374e-06
3729,41.533972,-93.663083,0.00010460058639217572
3731,32.733556,-117.189667,0.0008516613967507526
3730,35.072972,-77.042944,0.0
3732,32.510864,-92.037689,0.0
7119,67.251389,-150.176111,0.0
3734,34.056,-117.601194,1.4347008378630996e-06
3736,33.301556,-104.530556,0.0
3739,31.321339,-85.449628,0.0
7114,67.008611,-146.366389,1.2144084953217644e-07
7117,66.888056,-157.1625,0.0002977426028405136
7116,65.573889,-144.780833,0.0002977426028405136
7111,64.729444,-158.074167,9.917922380231225e-05
7110,65.143611,-149.37,0.00029883557048630317
7113,65.179556,-152.075833,0.00034745745061777304
7112,65.507778,-150.140833,0.0
1786,15.775317,-96.262572,1.8278051557711232e-05
1787,18.834764,-99.2613,0.0
1785,21.705558,-102.317858,2.4805837889790617e-06
1783,16.757061,-99.753953,1.2616658774894115e-06
1780,18.503717,-77.913358,0.00011633099708296798
1789,18.653739,-91.799017,0.0
9,67.016969,-50.689325,0.0017128007856513788
3612,29.950833,-94.020694,0.0
5979,-3.04361,152.629,0.0
7424,-1.406111,35.008056,0.000149372244924577
799,-29.970089,30.950519,0.0002639493936688768
794,-29.092722,26.302444,0.0
797,-33.964806,18.601667,0.001133905316844171
2647,-53.002642,-70.854586,0.0004286702069828506
2645,-22.498175,-68.903575,6.643528078163322e-07
2642,-45.916058,-71.689475,0.0
2641,-18.348531,-70.338742,1.941593518534688e-05
3504,46.606806,-111.98275,0.0
2649,-20.535222,-70.181275,1.8933663081865247e-05
5682,6.734,44.253,0.0
5680,5.935128,43.578567,0.0
5687,2.01444,45.3047,0.00029118249335616345
5686,11.2753,49.1494,3.3851636807094186e-07
1675,46.004275,8.910578,2.3517278615235367e-05
1724,39.956501,41.170166,2.1010552132396323e-08
1678,47.464722,8.549167,0.008679654628868121
5688,6.78083,47.4547,8.820345201078795e-05
7370,-1.681944,-50.48,0.0
1070,34.78715,-1.923986,3.879785130161557e-06
3558,35.433598,-119.05677,0.0
1072,34.051467,-6.751519,1.139656333597814e-06
1074,33.367467,-7.589967,0.0047308294999265825
1075,31.606886,-8.0363,0.0004333549823872899
1077,30.939053,-6.909431,0.0
1078,35.177103,-3.839525,0.0
3550,29.984433,-95.341442,0.023258990665277555
7372,-2.627778,-56.735833,0.0
5719,46.0949,-118.288,0.0
5718,42.5571,-92.4003,0.0
6053,5.7,-77.28,0.0
2104,31.337431,48.76195,0.0002905275048975814
6051,-0.18,-74.77,0.0
2106,28.944811,50.834637,5.915887116078564e-05
188,53.319168,-60.425833,0.0012505265188827264
189,47.61861,-52.751945,0.0019267835192626327
2103,30.556192,49.151879,0.0
8,64.190922,-51.678064,0.0014696173054364599
184,48.646944,-123.425833,2.9069505609621425e-07
185,56.863888,-101.07611,0.0
187,58.739167,-94.065,0.000321852182247679
180,58.836389,-122.596944,2.035457321337146e-06
181,49.463056,-119.602222,0.0
182,46.290001,-63.121111,7.765070023715956e-07
183,69.546667,-93.576667,0.0
979,-25.920836,32.572606,0.0011790172473047323
4058,41.377874,-79.860362,0.0
6295,-12.0944,134.894,0.0
6294,-36.9086,149.901,6.076915321335277e-07
6297,-16.4425,136.084,0.0
6296,-12.0561,134.234,0.0011929741853793354
4051,-35.713889,137.521389,0.0
4050,39.140972,-96.670833,0.0
4053,47.59,7.529167,0.00011990630804155494
4052,-25.318889,152.880278,0.0
4055,21.973914,100.759611,2.4188699384898068e-05
4054,25.649444,100.319444,6.375366576516342e-08
4057,27.977222,34.394722,0.0001461349501267442
4056,4.048333,114.805,0.0
1914,21.834689,-82.783819,0.0
1913,20.288172,-77.0893,0.0
1912,20.654114,-74.922114,0.0
1910,20.785589,-76.315108,0.00031736615110123414
1918,22.492192,-79.943611,9.579691357934076e-06
5487,63.3469,-90.7311,1.0626074334065439e-07
1313,45.080689,3.762889,0.0
5899,-15.4708,168.152,0.0
5489,56.0189,-87.6761,0.0
2564,-23.432075,-46.469511,0.03553527966117046
3266,4.322014,113.986806,0.0052065479548313275
4125,16.091667,-86.8875,0.0
4124,36.9261,-111.4483,0.0006008877006320134
4127,48.310472,-114.256,6.46131664550519e-07
3264,4.808303,115.010439,0.0
4120,19.934856,110.458961,1.8911514234595304e-05
3223,12.439797,98.621478,0.0005965781733268168
5892,-8.93611,-139.552,0.0
4129,42.208689,-75.979839,0.0
4128,43.532913,-84.079647,0.0
6908,52.06,23.53,0.0
6457,47.629,-122.339,0.001869929448318019
1665,46.238064,6.10895,0.0013656564651071653
3222,21.702156,95.977928,0.0028686272318665202
341,52.134642,7.684831,2.331451625343056e-06
2356,34.782033,139.360306,0.0
2352,33.115,139.785833,0.0
9025,27.253,105.426,0.0
3987,38.771867,34.53455,2.1010552132396323e-08
2359,35.552258,139.779694,0.016415982221137725
1879,8.653775,-83.180544,6.127576439673495e-06
233,35.207725,0.147142,0.0
230,35.016667,-1.45,7.833740541307044e-08
231,35.623858,-0.621183,0.0009000650292407434
237,32.384106,3.794114,0.0002981615737713996
1869,8.973339,-79.555583,0.006440506894583645
235,34.793289,5.738231,0.0
1867,8.391003,-82.434992,0.00021180116855983104
1866,9.458636,-82.516806,0.0
1865,9.340853,-82.250842,0.00036931244352014976
239,27.251022,2.512017,3.036021238304411e-08
1863,12.141494,-86.168178,0.00043025580234607895
3245,-4.102511,138.957372,0.0
3956,54.963919,24.084778,1.53921915801012e-05
3950,29.179917,-81.058056,0.0
3953,56.923611,23.971111,0.0015430126910022314
3959,54.634133,25.285767,0.00016369264066639163
3958,55.973228,21.093856,0.0
3246,-8.520294,140.418453,0.0
8921,30.1575,101.734722,1.3697110742689507e-08
2030,-45.021111,168.739167,0.0
2035,-44.302778,171.225278,0.0
8924,60.788333,46.26,0.0
2037,-41.518333,173.870278,0.0
2922,40.4675,50.046667,0.00036761711644190537
866,-31.547903,28.674289,0.0
865,-28.399097,21.260239,0.0
18,64.13,-21.940556,0.0018190796134325879
3564,30.473425,-87.186611,2.9147669338560017e-09
2633,-18.882844,-48.225594,8.455281456601889e-06
2632,-29.782178,-57.038189,0.0
3980,15.476258,44.219739,0.001370165393254055
2637,-12.694375,-60.098269,6.072042476608822e-08
2636,-21.590067,-45.473342,0.0006335167103911709
2635,-19.765,-47.964778,0.0
2638,-20.258056,-40.286389,0.0006133310848758216
5699,32.788673,21.964333,3.825811538067212e-08
1689,36.947183,37.478683,2.1010552132396323e-08
1688,36.898731,30.800461,0.0008302614469100325
5694,-3.22931,40.1017,0.0005743471150000171
5695,-0.067,37.033,4.554031857456617e-08
5696,31.0635,16.595,0.0
5697,31.861,23.907,0.0
5691,27.046508,31.011983,1.4383461013928846e-07
5692,-2.64505,37.2531,0.0
5693,4.204117,34.348186,8.652660529167572e-07
3542,40.193494,-76.763403,7.06240362904092e-05
1044,12.533544,-7.949944,4.014097029293082e-05
3546,44.935833,-74.845547,0.0
3544,42.7787,-84.587357,6.00149423824865e-06
3545,20.001328,-155.668108,0.0
492,51.874722,-0.368333,0.0012031090802723827
490,51.382669,-2.719089,0.00040236424509987686
491,53.333611,-2.849722,0.0004626681144785044
497,49.706111,-2.214722,0.0
494,50.78,-1.8425,6.767919377191282e-06
495,50.950261,-1.356803,0.0003494957571006903
3224,25.383636,97.351919,0.0002989266511234524
498,49.434956,-2.601969,0.0004698833679459254
499,49.207947,-2.195508,0.0011884804375347571
3986,47.988758,10.2395,1.2191169051382753e-05
3362,-31.083889,150.846667,0.0
3363,-35.165278,147.466389,0.0
2581,-23.333625,-51.130072,6.933058694158601e-06
2582,-13.262086,-43.408114,0.0002977426028405136
2584,-5.368589,-49.138025,0.0012992500274839878
2587,-16.706925,-43.8189,4.837717225419234e-07
2586,-23.476392,-52.016406,0.00018178372117999087
2788,-9.347444,-77.598392,0.0
2749,12.583594,-81.711192,0.0005969988791269818
2748,11.11965,-74.230647,0.0
2747,2.579694,-72.639358,0.0
2746,11.526222,-72.925958,0.0
2745,6.164536,-75.423119,0.00031047168091423655
2743,13.356944,-81.35833,0.0
2742,1.396247,-77.291478,0.0
2741,2.4544,-76.609319,0.0
5726,40.7832,-91.1255,0.0
5588,69.7868,20.9594,0.0
3437,35.336583,-94.367444,0.0
8237,-18.672778,-46.491111,0.0
3127,28.200881,83.982056,0.0
7616,-9.854722,161.979167,0.0
7617,-6.711944,156.396111,0.0
3122,27.505703,83.41625,0.0
7615,-9.183056,160.949722,0.0
5580,68.1525,13.6094,9.108063714913234e-08
5581,64.4722,11.5786,6.072042476608822e-08
5582,66.3639,14.3014,8.595486188717868e-06
5583,64.8383,11.1461,1.4724703005776394e-07
3128,27.159456,84.980122,0.0
3129,26.481453,87.264036,0.0
5586,61.1561,7.13778,6.503878594505011e-07
5587,68.2433,14.6692,4.554031857456617e-08
48,55.742333,-120.183,1.5197659445761537e-05
5748,41.1262,-100.684,0.0
5749,43.6261,-72.3042,1.4982544142719958e-07
5746,41.3121,-105.675,0.0
5747,40.2759,-79.4048,5.405826621327525e-08
5744,40.0935,-92.5449,0.0
5745,46.9297,-98.6782,0.0
5742,38.3667,-82.558,4.6942551987652074e-06
7092,70.21,-151.005556,0.0
5740,40.9675,-98.3096,0.0
5741,34.478,-93.0962,1.9594848063594928e-08
1265,44.825279,0.518611,3.387642695622544e-05
1264,44.828335,-0.715556,0.0002027709673415839
8259,-1.714167,-55.836111,0.0
8258,-0.416944,-65.033889,0.00014882576110168225
4309,43.616389,13.362222,1.6595222354146438e-06
4308,40.094,94.4818,4.878944902056978e-06
1262,44.174721,0.590556,0.0
4305,-25.4555,-54.843592,0.0
4304,6.498553,-58.254119,6.78604770399705e-06
2961,42.816822,47.652294,4.596412705526041e-07
4306,6.806944,-58.104444,0.0
8257,-7.532222,-63.072222,0.0
8256,-3.465556,-68.918889,0.0002988355704863032
8255,-2.5325,-66.083333,0.0002977426028405136
4302,23.4,116.683,9.1448834436831e-06
2575,-7.148381,-34.950681,3.19591179082589e-06
917,-21.320039,55.423581,0.0
3161,12.679944,101.005028,0.0
4235,0.4880555,72.995556,0.0
4237,65.1833333,-125.41666667,0.0002976515222033645
4239,66.26666667,-128.65,0.0
4238,64.0833333,-125.5833333,5.161236105117499e-07
5966,62.0954,-163.682,5.085335574159888e-07
5665,11.89485,-15.653681,5.07559897941433e-07
5964,61.5363,-160.341,0.0001044546586169578
5965,62.9529,-155.606,0.0017890969555204065
5962,62.1883,-159.775,0.0005962138507782203
5963,59.2438,-135.524,0.0
5960,58.4253,-135.707,0.0
5961,59.4601,-135.316,0.0
5968,61.5338,-165.584,0.00014882576110168225
5969,56.4843,-132.37,2.9666421669186103e-05
8781,29.515,108.83,0.0
8782,43.5739,145.4107,0.0
3946,42.159889,-76.891611,1.168412816796849e-06
3947,42.491028,-76.458444,0.0
3944,46.743861,-117.109583,0.0
3945,46.3745,-117.015389,1.2709774376301266e-06
3942,34.858414,136.805408,0.0008834398544406534
3943,34.632778,135.223889,2.943215390219527e-06
3940,-8.748169,115.167172,0.005588362862142105
3941,37.936358,23.944467,0.00820351348871669
3948,36.587,-121.842944,0.0
3949,34.426211,-119.840372,0.0
3989,36.237611,43.963158,1.138186925281958e-05
2400,8.415619,124.611219,4.4022307955413955e-07
2028,-40.320556,175.616944,4.554031857456617e-08
2029,-40.904722,174.989167,0.0
2401,7.827197,123.458294,0.0
2022,-40.973333,175.633611,0.0
2923,62.09325,129.770672,0.0025422536208559126
2024,-41.298333,173.221111,0.0
2025,-46.412408,168.312992,0.0
2974,61.343694,73.401842,0.00011549468105163771
2404,6.922419,122.059633,0.0012927815108237932
6712,68.1336,-151.743,0.00029883557048630317
8247,-6.639444,-69.879722,0.0
8240,-8.033333,-49.98,0.0005958495282296237
8241,-6.641389,-51.952222,0.0
193,43.677223,-79.630556,0.03771825835817801
190,49.413889,-82.4675,5.268963617538976e-06
2972,60.949272,76.483617,1.3423605038536593e-06
3389,31.780019,117.298436,3.661252301991519e-05
2981,39.700547,66.983829,5.049260880585814e-07
199,42.999444,-82.308889,0.0
198,53.254333,-131.813833,0.0
2117,35.245856,47.009247,0.0
2114,34.345853,47.158128,7.873296352654447e-05
3022,21.114061,72.741792,0.0
2110,26.532,54.824847,0.0
6045,-0.910206,-89.61745,0.0
6046,-3.99589,-79.3719,0.0
6047,0.978519,-79.6266,0.0
6040,-29.711358,-53.688153,0.0007453583941099246
3796,20.962936,-156.673031,6.072042476608822e-08
4048,43.908283,-92.500014,2.1430854253427115e-06
6281,-15.4856,141.751,0.0
6286,-12.7869,143.305,0.0002988355704863032
6287,-28.8303,153.26,0.0
6285,-31.5383,159.077,0.0
4042,39.834564,-88.865689,0.0
4043,41.884694,-91.710806,4.6289546549159565e-05
4040,41.586806,-83.807833,2.4471234165409946e-05
4041,40.978472,-85.195139,8.021853158554079e-05
4046,40.664203,-89.693258,9.635512538726098e-05
4047,44.257526,-88.507576,1.5784592405609587e-05
4044,43.878986,-91.256711,0.0
4045,44.772726,-89.646635,0.0
1903,21.616453,-81.545989,3.448225690373522e-06
1904,21.420428,-77.847433,3.154007599421048e-06
1905,19.969769,-75.835414,7.30915225780823e-06
1908,20.085419,-75.158328,0.0
1909,22.989153,-82.409086,0.004518843858211395
3115,19.897914,102.160764,1.0798439719988493e-05
3382,24.992364,102.743536,0.006283618553312563
2295,33.749027,129.785417,0.0
2294,45.404167,141.800833,0.0
2297,34.284889,129.33055,9.41778236504795e-08
2296,33.93,131.278611,0.0
2291,43.5775,144.96,0.0
2290,43.880606,144.164053,5.692539821820771e-09
3616,45.771028,-122.861833,0.0
3617,27.910167,-82.687389,2.5180185092414014e-05
3615,64.512203,-165.445247,0.006995668267854567
2299,43.670833,142.4475,1.9541247545008486e-07
3613,32.127583,-81.202139,7.017791860715536e-08
3610,60.491778,-145.477556,8.897305774569897e-05
3611,36.894611,-76.201222,2.0713756164314657e-06
7,61.160517,-45.425978,0.0011907047960136008
1479,36.399169,25.479333,4.475831150933465e-05
1474,35.531747,24.149678,8.434068556045881e-05
1475,39.1771,23.503675,1.4708883233643592e-05
1476,37.689999,26.911667,2.558439804306013e-07
1470,38.925467,20.765311,0.00030576070861143605
5933,36.635833,53.193611,0.0
1472,36.405419,28.086192,0.0010917358091375293
1473,38.151111,21.425556,1.1797387028846858e-06
5760,42.9098,-112.596,0.0
1103,16.136531,-22.888897,1.4325872356167481e-05
5935,38.325678,48.424356,0.0
1105,16.588356,-24.284656,0.0
3722,26.683161,-80.095589,3.4326599306542004e-05
3720,45.588722,-122.5975,0.0019750617099990576
3053,26.731528,94.175536,0.0
3726,47.53,-122.301947,0.0017890058748832574
1106,16.833689,-25.054661,0.00021601961961546478
7108,65.697778,-156.351389,0.00019923130371063674
7107,66.039167,-154.264722,9.952836624471437e-05
3728,21.318681,-157.922428,0.011273696191178342
7105,66.645,-143.74,0.0
7102,59.128056,-156.858611,0.0002977426028405136
4271,45.546556,-94.059889,0.0
7382,-16.466667,-54.633333,4.284331970787242e-07
7383,-25.383333,-51.45,0.0
50,61.094166,-94.070833,9.108063714913234e-08
2361,35.126389,126.808889,0.0
5768,35.2368,-120.642,0.0
2365,34.842328,127.61685,0.0
5769,44.7692,-106.98,0.0
3144,12.994414,80.180517,0.0018489638506905236
2566,-3.253906,-52.253978,8.87658609094428e-06
65,47.424721,-61.778056,4.6427978130107666e-05
2562,-16.632033,-49.220686,0.0001715909385967501
2560,-22.808903,-43.243647,0.012461873862614655
3142,9.834508,78.093378,3.036021238304412e-08
2569,-14.815964,-39.033197,5.73794043526727e-06
3415,19.721375,-155.048469,0.0
221,36.276028,6.620386,8.778686668668678e-05
220,36.822225,7.809167,0.0
222,35.431611,8.120717,0.0
227,27.700372,-8.167103,0.0
1871,9.071364,-79.383453,0.006213400866300688
3141,17.453117,78.467586,0.0017627222008944968
5912,-16.495,167.438,0.0
5911,-16.7961,168.177,0.0
5910,-16.333,168.283,9.108063714913234e-08
5917,-19.5164,170.232,0.0
5916,-18.7694,169.001,0.0
5915,-19.24,169.605,0.0
5914,-20.2492,169.771,0.0
5919,-21.0961,167.804,0.0
5918,-18.8783,169.308,0.0
4374,56.18,92.475,0.001613032828252177
5557,53.878706,14.152347,2.664841817255693e-06
6019,20.451322,121.979883,0.0
8244,-26.788333,-50.939722,3.863107024133401e-07
2975,56.743108,60.802728,0.0018993569829470313
2976,37.986814,58.360967,4.029812406810441e-05
6713,62.6467,-160.191,1.8216127429826468e-07
6714,70.4673,-157.436,0.0
6715,63.7668,-171.733,0.0
8242,-21.247222,-56.4525,2.2008346902343372e-05
6717,64.3191,-158.741,1.1385079643641543e-07
6718,62.0605,-163.302,0.0016854949939907292
6719,67.7362,-164.563,1.366209557236985e-07
8249,-26.059167,-53.063333,0.0
2957,55.270094,86.107208,2.0557063232127818e-08
1197,34.875117,33.62485,0.00017499740598074146
2628,-4.255669,-69.935828,0.0005975800603354573
54,68.304167,-133.482778,0.001491150457220633
7459,41.727778,0.535833,0.0
2624,-3.382944,-64.724056,0.0011917901370963966
6739,39.7079,-77.7295,1.6361807911837843e-06
